run_number	pmt_id	pedestal	gain
100670	8	5953.030	6252.930
100670	9	4839.320	5099.890
100671	0	5764.260	6081.120
100671	1	5712.950	6046.210
100671	2	6331.150	6644.130
100671	3	3737.350	4054.050
100671	4	6214.950	6558.640
100671	5	4028.100	4458.810
100671	6	5556.170	5803.940
100671	7	3674.300	4005.870
100671	8	5964.150	6258.250
100671	9	4850.030	5116.600
100673	0	5784.780	6106.190
100673	1	5743.990	6074.140
100673	2	6331.870	6658.820
100673	3	3750.690	4069.380
100673	4	6234.350	6580.450
100673	5	4044.400	4427.970
100673	6	5586.020	5863.710
100673	7	3703.040	4027.480
100673	8	5969.820	6271.120
100673	9	4872.770	5142.370
100675	0	5782.980	6080.150
100675	1	5733.050	6019.010
100675	2	6339.700	6662.480
100675	3	3755.930	4079.360
100675	4	6228.660	6572.200
100675	5	4033.600	4435.080
100675	6	5580.900	5852.000
100675	7	3704.320	4031.590
100675	8	5969.280	6266.100
100675	9	4863.860	5143.830
100676	0	5758.970	6071.630
100676	1	5708.600	6023.160
100676	2	6321.600	6634.250
100676	3	3733.690	4044.070
100676	4	6219.940	6567.190
100676	5	4010.960	4395.270
100676	6	5544.290	5827.920
100676	7	3670.820	3996.040
100676	8	5959.130	6246.660
100676	9	4830.850	5085.820
100677	0	5762.980	6062.960
100677	1	5718.990	6037.470
100677	2	6324.350	6647.110
100677	3	3728.670	4042.030
100677	4	6220.790	6567.430
100677	5	4035.330	4423.610
100677	6	5556.630	5833.460
100677	7	3688.090	4016.410
100677	8	5966.070	6256.060
100677	9	4852.140	5122.050
100678	0	5754.190	6057.740
100678	1	5710.210	6014.660
100678	2	6321.730	6639.330
100678	3	3734.740	4050.130
100678	4	6215.010	6562.180
100678	5	4022.480	4413.310
100678	6	5537.260	5815.970
100678	7	3670.120	3998.540
100678	8	5963.350	6254.990
100678	9	4835.700	5103.380
100679	0	5791.210	6098.100
100679	1	5728.100	6037.650
100679	2	6346.220	6662.930
100679	3	3755.770	4081.730
100679	4	6240.030	6582.520
100679	5	4048.140	4421.130
100679	6	5584.020	5865.190
100679	7	3707.810	4032.680
100679	8	5971.330	6271.030
100679	9	4879.290	5170.200
100680	0	5790.220	6106.030
100680	1	5737.900	6032.970
100680	2	6352.360	6675.450
100680	3	3757.370	4075.260
100680	4	6238.640	6586.870
100680	5	4057.070	4435.070
100680	6	5588.140	5866.810
100680	7	3710.350	4033.600
100680	8	5967.960	6266.270
100680	9	4892.110	5173.050
100681	0	5762.890	6067.330
100681	1	5711.120	6017.310
100681	2	6324.370	6644.980
100681	3	3740.190	4062.210
100681	4	6220.430	6566.030
100681	5	4016.100	4385.540
100681	6	5533.740	5800.740
100681	7	3667.930	3998.260
100681	8	5954.190	6248.510
100681	9	4832.520	5111.180
100682	0	5780.080	6087.560
100682	1	5745.370	6058.520
100682	2	6346.740	6661.850
100682	3	3761.320	4076.080
100682	4	6233.360	6579.270
100682	5	4036.990	4440.650
100682	6	5574.000	5852.850
100682	7	3703.800	4028.010
100682	8	5963.450	6254.190
100682	9	4878.710	5141.070
